date,station,boarding,alighting,total,day_of_week,is_weekend,is_holiday,month,year,covid_dummy
2024-04-28,강남,37647.0,36397.0,74044.0,6,1,0,4,2024,1
2024-04-28,신도림,35603.0,35596.0,71199.0,6,1,0,4,2024,1
2024-04-28,홍대입구,74096.0,76154.0,150250.0,6,1,0,4,2024,1
2024-04-29,강남,87048.0,84975.0,172023.0,0,0,0,4,2024,1
2024-04-29,신도림,53483.0,51968.0,105451.0,0,0,0,4,2024,1
2024-04-29,홍대입구,72398.0,76388.0,148786.0,0,0,0,4,2024,1
2024-04-29,잠실,79125.0,78893.0,158018.0,0,0,0,4,2024,1
2024-04-30,강남,92015.0,90751.0,182766.0,1,0,0,4,2024,1
2024-04-30,신도림,57374.0,56649.0,114023.0,1,0,0,4,2024,1
2024-04-30,잠실,89067.0,88192.0,177259.0,1,0,0,4,2024,1
2024-04-30,홍대입구,76932.0,84845.0,161777.0,1,0,0,4,2024,1
2024-05-01,홍대입구,78616.0,83320.0,161936.0,2,0,0,5,2024,1
2024-05-01,신도림,38996.0,38779.0,77775.0,2,0,0,5,2024,1
2024-05-01,잠실,74393.0,71986.0,146379.0,2,0,0,5,2024,1
2024-05-01,강남,52263.0,50462.0,102725.0,2,0,0,5,2024,1
2024-05-02,홍대입구,79975.0,86032.0,166007.0,3,0,0,5,2024,1
2024-05-02,신도림,57167.0,55174.0,112341.0,3,0,0,5,2024,1
2024-05-02,잠실,88363.0,88080.0,176443.0,3,0,0,5,2024,1
2024-05-02,강남,91210.0,88542.0,179752.0,3,0,0,5,2024,1
2024-05-03,잠실,99017.0,98397.0,197414.0,4,0,0,5,2024,1
2024-05-03,신도림,58723.0,57366.0,116089.0,4,0,0,5,2024,1
2024-05-03,강남,96214.0,95107.0,191321.0,4,0,0,5,2024,1
2024-05-03,홍대입구,89312.0,100793.0,190105.0,4,0,0,5,2024,1
2024-05-04,잠실,85457.0,83061.0,168518.0,5,1,0,5,2024,1
2024-05-04,홍대입구,100023.0,112954.0,212977.0,5,1,0,5,2024,1
2024-05-04,신도림,45194.0,44771.0,89965.0,5,1,0,5,2024,1
2024-05-04,강남,59594.0,58814.0,118408.0,5,1,0,5,2024,1
2024-05-05,강남,33893.0,33790.0,67683.0,6,1,1,5,2024,1
2024-05-05,잠실,59740.0,57060.0,116800.0,6,1,1,5,2024,1
2024-05-05,신도림,29059.0,29358.0,58417.0,6,1,1,5,2024,1
2024-05-05,홍대입구,67333.0,71399.0,138732.0,6,1,1,5,2024,1
2024-05-06,신도림,28607.0,28365.0,56972.0,0,0,1,5,2024,1
2024-05-06,강남,36235.0,35254.0,71489.0,0,0,1,5,2024,1
2024-05-06,홍대입구,66201.0,69237.0,135438.0,0,0,1,5,2024,1
2024-05-06,잠실,57033.0,53168.0,110201.0,0,0,1,5,2024,1
2024-05-07,강남,87615.0,85148.0,172763.0,1,0,0,5,2024,1
2024-05-07,홍대입구,66085.0,69371.0,135456.0,1,0,0,5,2024,1
2024-05-07,신도림,53293.0,51379.0,104672.0,1,0,0,5,2024,1
2024-05-07,잠실,76588.0,76692.0,153280.0,1,0,0,5,2024,1
2024-05-08,신도림,55812.0,54267.0,110079.0,2,0,0,5,2024,1
2024-05-08,홍대입구,65756.0,70043.0,135799.0,2,0,0,5,2024,1
2024-05-08,잠실,81173.0,80940.0,162113.0,2,0,0,5,2024,1
2024-05-08,강남,87421.0,84453.0,171874.0,2,0,0,5,2024,1
2024-05-09,잠실,85837.0,85871.0,171708.0,3,0,0,5,2024,1
2024-05-09,홍대입구,70223.0,75042.0,145265.0,3,0,0,5,2024,1
2024-05-09,신도림,56865.0,55110.0,111975.0,3,0,0,5,2024,1
2024-05-09,강남,91837.0,89080.0,180917.0,3,0,0,5,2024,1
2024-05-10,잠실,97552.0,97272.0,194824.0,4,0,0,5,2024,1
2024-05-10,홍대입구,78582.0,89847.0,168429.0,4,0,0,5,2024,1
2024-05-10,강남,97711.0,95823.0,193534.0,4,0,0,5,2024,1
2024-05-10,신도림,59063.0,58911.0,117974.0,4,0,0,5,2024,1
2024-05-11,신도림,47262.0,47063.0,94325.0,5,1,0,5,2024,1
2024-05-11,홍대입구,80201.0,88428.0,168629.0,5,1,0,5,2024,1
2024-05-11,잠실,80767.0,77832.0,158599.0,5,1,0,5,2024,1
2024-05-11,강남,62886.0,61027.0,123913.0,5,1,0,5,2024,1
2024-05-12,신도림,34112.0,34167.0,68279.0,6,1,0,5,2024,1
2024-05-12,잠실,67822.0,63053.0,130875.0,6,1,0,5,2024,1
2024-05-12,홍대입구,71329.0,74040.0,145369.0,6,1,0,5,2024,1
2024-05-12,강남,39206.0,37415.0,76621.0,6,1,0,5,2024,1
2024-05-13,잠실,81017.0,80661.0,161678.0,0,0,0,5,2024,1
2024-05-13,홍대입구,67151.0,70981.0,138132.0,0,0,0,5,2024,1
2024-05-13,강남,88282.0,85890.0,174172.0,0,0,0,5,2024,1
2024-05-13,신도림,54058.0,52546.0,106604.0,0,0,0,5,2024,1
2024-05-14,신도림,57312.0,56453.0,113765.0,1,0,0,5,2024,1
2024-05-14,잠실,94936.0,93527.0,188463.0,1,0,0,5,2024,1
2024-05-14,홍대입구,73333.0,83175.0,156508.0,1,0,0,5,2024,1
2024-05-14,강남,94778.0,94050.0,188828.0,1,0,0,5,2024,1
2024-05-15,잠실,64726.0,61990.0,126716.0,2,0,1,5,2024,1
2024-05-15,신도림,32829.0,32460.0,65289.0,2,0,1,5,2024,1
2024-05-15,홍대입구,69918.0,70741.0,140659.0,2,0,1,5,2024,1
2024-05-15,강남,39520.0,38114.0,77634.0,2,0,1,5,2024,1
2024-05-16,신도림,55689.0,54011.0,109700.0,3,0,0,5,2024,1
2024-05-16,강남,89979.0,87167.0,177146.0,3,0,0,5,2024,1
2024-05-16,잠실,84218.0,83448.0,167666.0,3,0,0,5,2024,1
2024-05-16,홍대입구,71894.0,76924.0,148818.0,3,0,0,5,2024,1
2024-05-17,잠실,92176.0,91495.0,183671.0,4,0,0,5,2024,1
2024-05-17,홍대입구,77904.0,88433.0,166337.0,4,0,0,5,2024,1
2024-05-17,신도림,58136.0,57145.0,115281.0,4,0,0,5,2024,1
2024-05-17,강남,95116.0,93078.0,188194.0,4,0,0,5,2024,1
2024-05-18,강남,63867.0,63106.0,126973.0,5,1,0,5,2024,1
2024-05-18,신도림,49692.0,49816.0,99508.0,5,1,0,5,2024,1
2024-05-18,홍대입구,89667.0,102131.0,191798.0,5,1,0,5,2024,1
2024-05-18,잠실,89925.0,87180.0,177105.0,5,1,0,5,2024,1
2024-05-19,홍대입구,69296.0,70116.0,139412.0,6,1,0,5,2024,1
2024-05-19,강남,36569.0,35595.0,72164.0,6,1,0,5,2024,1
2024-05-19,잠실,62353.0,57604.0,119957.0,6,1,0,5,2024,1
2024-05-19,신도림,34992.0,35238.0,70230.0,6,1,0,5,2024,1
2024-05-20,강남,86652.0,84324.0,170976.0,0,0,0,5,2024,1
2024-05-20,신도림,51951.0,50057.0,102008.0,0,0,0,5,2024,1
2024-05-20,잠실,75413.0,74597.0,150010.0,0,0,0,5,2024,1
2024-05-20,홍대입구,66476.0,69209.0,135685.0,0,0,0,5,2024,1
2024-05-21,신도림,55465.0,54076.0,109541.0,1,0,0,5,2024,1
2024-05-21,잠실,80936.0,80367.0,161303.0,1,0,0,5,2024,1
2024-05-21,강남,88813.0,85995.0,174808.0,1,0,0,5,2024,1
2024-05-21,홍대입구,67251.0,71225.0,138476.0,1,0,0,5,2024,1
2024-05-22,잠실,83675.0,82420.0,166095.0,2,0,0,5,2024,1
2024-05-22,강남,88268.0,85955.0,174223.0,2,0,0,5,2024,1
2024-05-22,홍대입구,68831.0,73601.0,142432.0,2,0,0,5,2024,1
2024-05-22,신도림,56594.0,55193.0,111787.0,2,0,0,5,2024,1
2024-05-23,홍대입구,70128.0,75419.0,145547.0,3,0,0,5,2024,1
2024-05-23,잠실,86113.0,84867.0,170980.0,3,0,0,5,2024,1
2024-05-23,강남,89706.0,86941.0,176647.0,3,0,0,5,2024,1
2024-05-23,신도림,55878.0,54803.0,110681.0,3,0,0,5,2024,1
2024-05-24,홍대입구,78602.0,89287.0,167889.0,4,0,0,5,2024,1
2024-05-24,잠실,90260.0,90295.0,180555.0,4,0,0,5,2024,1
2024-05-24,신도림,58190.0,57730.0,115920.0,4,0,0,5,2024,1
2024-05-24,강남,95434.0,93625.0,189059.0,4,0,0,5,2024,1
2024-05-25,강남,62858.0,62112.0,124970.0,5,1,0,5,2024,1
2024-05-25,신도림,51256.0,52065.0,103321.0,5,1,0,5,2024,1
2024-05-25,홍대입구,90551.0,103649.0,194200.0,5,1,0,5,2024,1
2024-05-25,잠실,83899.0,81494.0,165393.0,5,1,0,5,2024,1
2024-05-26,홍대입구,65002.0,64336.0,129338.0,6,1,0,5,2024,1
2024-05-26,강남,35615.0,34158.0,69773.0,6,1,0,5,2024,1
2024-05-26,신도림,34206.0,33302.0,67508.0,6,1,0,5,2024,1
2024-05-26,잠실,58773.0,54281.0,113054.0,6,1,0,5,2024,1
2024-05-27,홍대입구,67283.0,70782.0,138065.0,0,0,0,5,2024,1
2024-05-27,잠실,77058.0,76890.0,153948.0,0,0,0,5,2024,1
2024-05-27,강남,87269.0,84847.0,172116.0,0,0,0,5,2024,1
2024-05-27,신도림,53810.0,52446.0,106256.0,0,0,0,5,2024,1
2024-05-28,잠실,79724.0,78836.0,158560.0,1,0,0,5,2024,1
2024-05-28,강남,88767.0,86408.0,175175.0,1,0,0,5,2024,1
2024-05-28,신도림,54317.0,52900.0,107217.0,1,0,0,5,2024,1
2024-05-28,홍대입구,67682.0,71163.0,138845.0,1,0,0,5,2024,1
2024-05-29,신도림,55297.0,53868.0,109165.0,2,0,0,5,2024,1
2024-05-29,강남,87941.0,85149.0,173090.0,2,0,0,5,2024,1
2024-05-29,홍대입구,68454.0,72993.0,141447.0,2,0,0,5,2024,1
2024-05-29,잠실,81613.0,80798.0,162411.0,2,0,0,5,2024,1
2024-05-30,강남,89084.0,86173.0,175257.0,3,0,0,5,2024,1
2024-05-30,홍대입구,68708.0,73809.0,142517.0,3,0,0,5,2024,1
2024-05-30,잠실,82201.0,81084.0,163285.0,3,0,0,5,2024,1
2024-05-30,신도림,55082.0,53605.0,108687.0,3,0,0,5,2024,1
2024-05-31,강남,94201.0,92528.0,186729.0,4,0,0,5,2024,1
2024-05-31,홍대입구,75787.0,85454.0,161241.0,4,0,0,5,2024,1
2024-05-31,잠실,89358.0,88328.0,177686.0,4,0,0,5,2024,1
2024-05-31,신도림,56962.0,56825.0,113787.0,4,0,0,5,2024,1
2024-06-01,강남,61572.0,60770.0,122342.0,5,1,0,6,2024,1
2024-06-01,잠실,77741.0,74887.0,152628.0,5,1,0,6,2024,1
2024-06-01,홍대입구,84996.0,97882.0,182878.0,5,1,0,6,2024,1
2024-06-01,신도림,48912.0,50157.0,99069.0,5,1,0,6,2024,1
2024-06-02,잠실,56534.0,52888.0,109422.0,6,1,0,6,2024,1
2024-06-02,신도림,33813.0,33788.0,67601.0,6,1,0,6,2024,1
2024-06-02,홍대입구,65106.0,65391.0,130497.0,6,1,0,6,2024,1
2024-06-02,강남,34043.0,32607.0,66650.0,6,1,0,6,2024,1
2024-06-03,잠실,76056.0,75621.0,151677.0,0,0,0,6,2024,1
2024-06-03,신도림,52952.0,51208.0,104160.0,0,0,0,6,2024,1
2024-06-03,홍대입구,63928.0,67024.0,130952.0,0,0,0,6,2024,1
2024-06-03,강남,85514.0,83567.0,169081.0,0,0,0,6,2024,1
2024-06-04,강남,88454.0,86571.0,175025.0,1,0,0,6,2024,1
2024-06-04,잠실,82506.0,81477.0,163983.0,1,0,0,6,2024,1
2024-06-04,신도림,54334.0,52801.0,107135.0,1,0,0,6,2024,1
2024-06-04,홍대입구,65701.0,69295.0,134996.0,1,0,0,6,2024,1
2024-06-05,홍대입구,69893.0,78209.0,148102.0,2,0,0,6,2024,1
2024-06-05,강남,91419.0,90426.0,181845.0,2,0,0,6,2024,1
2024-06-05,신도림,57342.0,56737.0,114079.0,2,0,0,6,2024,1
2024-06-05,잠실,87564.0,87499.0,175063.0,2,0,0,6,2024,1
2024-06-06,강남,40553.0,39111.0,79664.0,3,0,1,6,2024,1
2024-06-06,홍대입구,73403.0,77926.0,151329.0,3,0,1,6,2024,1
2024-06-06,신도림,34026.0,33697.0,67723.0,3,0,1,6,2024,1
2024-06-06,잠실,67253.0,65261.0,132514.0,3,0,1,6,2024,1
2024-06-07,강남,84182.0,82847.0,167029.0,4,0,0,6,2024,1
2024-06-07,신도림,52408.0,51710.0,104118.0,4,0,0,6,2024,1
2024-06-07,잠실,88570.0,87051.0,175621.0,4,0,0,6,2024,1
2024-06-07,홍대입구,77923.0,86103.0,164026.0,4,0,0,6,2024,1
2024-06-08,강남,53938.0,53270.0,107208.0,5,1,0,6,2024,1
2024-06-08,홍대입구,73703.0,84350.0,158053.0,5,1,0,6,2024,1
2024-06-08,신도림,42229.0,43111.0,85340.0,5,1,0,6,2024,1
2024-06-08,잠실,71163.0,68960.0,140123.0,5,1,0,6,2024,1
2024-06-09,잠실,56733.0,53117.0,109850.0,6,1,0,6,2024,1
2024-06-09,홍대입구,59659.0,60793.0,120452.0,6,1,0,6,2024,1
2024-06-09,신도림,33543.0,33320.0,66863.0,6,1,0,6,2024,1
2024-06-09,강남,32531.0,31650.0,64181.0,6,1,0,6,2024,1
2024-06-10,강남,85805.0,83570.0,169375.0,0,0,0,6,2024,1
2024-06-10,홍대입구,62902.0,66094.0,128996.0,0,0,0,6,2024,1
2024-06-10,신도림,52408.0,51014.0,103422.0,0,0,0,6,2024,1
2024-06-10,잠실,73632.0,72852.0,146484.0,0,0,0,6,2024,1
2024-06-11,홍대입구,64457.0,68596.0,133053.0,1,0,0,6,2024,1
2024-06-11,신도림,54526.0,53051.0,107577.0,1,0,0,6,2024,1
2024-06-11,잠실,81525.0,80237.0,161762.0,1,0,0,6,2024,1
2024-06-11,강남,87646.0,85359.0,173005.0,1,0,0,6,2024,1
2024-06-12,강남,87987.0,85455.0,173442.0,2,0,0,6,2024,1
2024-06-12,홍대입구,66144.0,70488.0,136632.0,2,0,0,6,2024,1
2024-06-12,신도림,55740.0,54006.0,109746.0,2,0,0,6,2024,1
2024-06-12,잠실,82076.0,81911.0,163987.0,2,0,0,6,2024,1
2024-06-13,강남,90037.0,87663.0,177700.0,3,0,0,6,2024,1
2024-06-13,신도림,56606.0,55255.0,111861.0,3,0,0,6,2024,1
2024-06-13,홍대입구,69380.0,74814.0,144194.0,3,0,0,6,2024,1
2024-06-13,잠실,86194.0,86075.0,172269.0,3,0,0,6,2024,1
2024-06-14,잠실,87670.0,87376.0,175046.0,4,0,0,6,2024,1
2024-06-14,홍대입구,76864.0,87076.0,163940.0,4,0,0,6,2024,1
2024-06-14,신도림,57923.0,57423.0,115346.0,4,0,0,6,2024,1
2024-06-14,강남,93095.0,92090.0,185185.0,4,0,0,6,2024,1
2024-06-15,잠실,77317.0,74848.0,152165.0,5,1,0,6,2024,1
2024-06-15,홍대입구,83526.0,95632.0,179158.0,5,1,0,6,2024,1
2024-06-15,강남,61390.0,60601.0,121991.0,5,1,0,6,2024,1
2024-06-15,신도림,48854.0,48654.0,97508.0,5,1,0,6,2024,1
2024-06-16,잠실,58533.0,55047.0,113580.0,6,1,0,6,2024,1
2024-06-16,홍대입구,66686.0,67968.0,134654.0,6,1,0,6,2024,1
2024-06-16,강남,35207.0,34136.0,69343.0,6,1,0,6,2024,1
2024-06-16,신도림,34553.0,34632.0,69185.0,6,1,0,6,2024,1
2024-06-17,홍대입구,65933.0,70441.0,136374.0,0,0,0,6,2024,1
2024-06-17,신도림,51432.0,49806.0,101238.0,0,0,0,6,2024,1
2024-06-17,강남,86433.0,84054.0,170487.0,0,0,0,6,2024,1
2024-06-17,잠실,77495.0,77278.0,154773.0,0,0,0,6,2024,1
2024-06-18,신도림,55027.0,53549.0,108576.0,1,0,0,6,2024,1
2024-06-18,강남,89375.0,86660.0,176035.0,1,0,0,6,2024,1
2024-06-18,잠실,82284.0,81197.0,163481.0,1,0,0,6,2024,1
2024-06-18,홍대입구,66661.0,71304.0,137965.0,1,0,0,6,2024,1
2024-06-19,강남,88629.0,86466.0,175095.0,2,0,0,6,2024,1
2024-06-19,신도림,55662.0,54179.0,109841.0,2,0,0,6,2024,1
2024-06-19,잠실,82995.0,82292.0,165287.0,2,0,0,6,2024,1
2024-06-19,홍대입구,67968.0,73245.0,141213.0,2,0,0,6,2024,1
2024-06-20,홍대입구,70116.0,76448.0,146564.0,3,0,0,6,2024,1
2024-06-20,잠실,83967.0,84097.0,168064.0,3,0,0,6,2024,1
2024-06-20,신도림,55535.0,54436.0,109971.0,3,0,0,6,2024,1
2024-06-20,강남,90923.0,88233.0,179156.0,3,0,0,6,2024,1
2024-06-21,홍대입구,78430.0,90523.0,168953.0,4,0,0,6,2024,1
2024-06-21,잠실,87697.0,87446.0,175143.0,4,0,0,6,2024,1
2024-06-21,신도림,58105.0,57394.0,115499.0,4,0,0,6,2024,1
2024-06-21,강남,94871.0,93540.0,188411.0,4,0,0,6,2024,1
2024-06-22,홍대입구,79118.0,90954.0,170072.0,5,1,0,6,2024,1
2024-06-22,잠실,75555.0,74114.0,149669.0,5,1,0,6,2024,1
2024-06-22,강남,60053.0,59498.0,119551.0,5,1,0,6,2024,1
2024-06-22,신도림,46484.0,46667.0,93151.0,5,1,0,6,2024,1
2024-06-23,강남,36523.0,35104.0,71627.0,6,1,0,6,2024,1
2024-06-23,신도림,34013.0,33947.0,67960.0,6,1,0,6,2024,1
2024-06-23,홍대입구,68549.0,70381.0,138930.0,6,1,0,6,2024,1
2024-06-23,잠실,58279.0,54299.0,112578.0,6,1,0,6,2024,1
2024-06-24,잠실,78890.0,78689.0,157579.0,0,0,0,6,2024,1
2024-06-24,강남,87965.0,85798.0,173763.0,0,0,0,6,2024,1
2024-06-24,신도림,53032.0,51187.0,104219.0,0,0,0,6,2024,1
2024-06-24,홍대입구,69102.0,74078.0,143180.0,0,0,0,6,2024,1
2024-06-25,홍대입구,71637.0,77301.0,148938.0,1,0,0,6,2024,1
2024-06-25,잠실,84890.0,83769.0,168659.0,1,0,0,6,2024,1
2024-06-25,신도림,54013.0,52333.0,106346.0,1,0,0,6,2024,1
2024-06-25,강남,91355.0,88969.0,180324.0,1,0,0,6,2024,1
2024-06-26,강남,92151.0,90073.0,182224.0,2,0,0,6,2024,1
2024-06-26,홍대입구,72379.0,77434.0,149813.0,2,0,0,6,2024,1
2024-06-26,잠실,84374.0,83931.0,168305.0,2,0,0,6,2024,1
2024-06-26,신도림,55967.0,54590.0,110557.0,2,0,0,6,2024,1
2024-06-27,신도림,56460.0,55544.0,112004.0,3,0,0,6,2024,1
2024-06-27,강남,92776.0,89977.0,182753.0,3,0,0,6,2024,1
2024-06-27,잠실,86017.0,85433.0,171450.0,3,0,0,6,2024,1
2024-06-27,홍대입구,73460.0,79239.0,152699.0,3,0,0,6,2024,1
2024-06-28,신도림,57745.0,56912.0,114657.0,4,0,0,6,2024,1
2024-06-28,잠실,89999.0,90165.0,180164.0,4,0,0,6,2024,1
2024-06-28,강남,96129.0,95486.0,191615.0,4,0,0,6,2024,1
2024-06-28,홍대입구,80899.0,91603.0,172502.0,4,0,0,6,2024,1
2024-06-29,홍대입구,83949.0,91885.0,175834.0,5,1,0,6,2024,1
2024-06-29,잠실,77541.0,75346.0,152887.0,5,1,0,6,2024,1
2024-06-29,강남,61948.0,60344.0,122292.0,5,1,0,6,2024,1
2024-06-29,신도림,46248.0,46005.0,92253.0,5,1,0,6,2024,1
2024-06-30,잠실,51461.0,49123.0,100584.0,6,1,0,6,2024,1
2024-06-30,강남,33092.0,32185.0,65277.0,6,1,0,6,2024,1
2024-06-30,홍대입구,58812.0,61410.0,120222.0,6,1,0,6,2024,1
2024-06-30,신도림,30574.0,30607.0,61181.0,6,1,0,6,2024,1
2024-07-01,신도림,52030.0,50407.0,102437.0,0,0,0,7,2024,1
2024-07-01,홍대입구,68513.0,72441.0,140954.0,0,0,0,7,2024,1
2024-07-01,강남,86648.0,84979.0,171627.0,0,0,0,7,2024,1
2024-07-01,잠실,78515.0,78503.0,157018.0,0,0,0,7,2024,1
2024-07-02,홍대입구,59982.0,63206.0,123188.0,1,0,0,7,2024,1
2024-07-02,잠실,74845.0,74556.0,149401.0,1,0,0,7,2024,1
2024-07-02,강남,83675.0,81196.0,164871.0,1,0,0,7,2024,1
2024-07-02,신도림,50518.0,48431.0,98949.0,1,0,0,7,2024,1
2024-07-03,홍대입구,70518.0,76439.0,146957.0,2,0,0,7,2024,1
2024-07-03,신도림,54576.0,53226.0,107802.0,2,0,0,7,2024,1
2024-07-03,강남,91908.0,89610.0,181518.0,2,0,0,7,2024,1
2024-07-03,잠실,82398.0,82009.0,164407.0,2,0,0,7,2024,1
2024-07-04,홍대입구,72005.0,76611.0,148616.0,3,0,0,7,2024,1
2024-07-04,강남,93044.0,89815.0,182859.0,3,0,0,7,2024,1
2024-07-04,잠실,84475.0,84282.0,168757.0,3,0,0,7,2024,1
2024-07-04,신도림,55303.0,53648.0,108951.0,3,0,0,7,2024,1
2024-07-05,홍대입구,79530.0,91361.0,170891.0,4,0,0,7,2024,1
2024-07-05,강남,96391.0,95574.0,191965.0,4,0,0,7,2024,1
2024-07-05,잠실,87685.0,87140.0,174825.0,4,0,0,7,2024,1
2024-07-05,신도림,56949.0,56385.0,113334.0,4,0,0,7,2024,1
2024-07-06,잠실,74495.0,72697.0,147192.0,5,1,0,7,2024,1
2024-07-06,강남,60319.0,60769.0,121088.0,5,1,0,7,2024,1
2024-07-06,홍대입구,82157.0,92903.0,175060.0,5,1,0,7,2024,1
2024-07-06,신도림,45740.0,45940.0,91680.0,5,1,0,7,2024,1
2024-07-07,잠실,57887.0,54699.0,112586.0,6,1,0,7,2024,1
2024-07-07,강남,35564.0,34256.0,69820.0,6,1,0,7,2024,1
2024-07-07,홍대입구,68883.0,70120.0,139003.0,6,1,0,7,2024,1
2024-07-07,신도림,33604.0,33231.0,66835.0,6,1,0,7,2024,1
2024-07-08,잠실,72277.0,71795.0,144072.0,0,0,0,7,2024,1
2024-07-08,강남,86440.0,84457.0,170897.0,0,0,0,7,2024,1
2024-07-08,홍대입구,63408.0,66733.0,130141.0,0,0,0,7,2024,1
2024-07-08,신도림,49061.0,46993.0,96054.0,0,0,0,7,2024,1
2024-07-09,잠실,80773.0,80009.0,160782.0,1,0,0,7,2024,1
2024-07-09,신도림,53945.0,51844.0,105789.0,1,0,0,7,2024,1
2024-07-09,강남,90955.0,88693.0,179648.0,1,0,0,7,2024,1
2024-07-09,홍대입구,68340.0,71939.0,140279.0,1,0,0,7,2024,1
2024-07-10,신도림,55433.0,53822.0,109255.0,2,0,0,7,2024,1
2024-07-10,홍대입구,70225.0,75313.0,145538.0,2,0,0,7,2024,1
2024-07-10,강남,92105.0,89957.0,182062.0,2,0,0,7,2024,1
2024-07-10,잠실,83387.0,83000.0,166387.0,2,0,0,7,2024,1
2024-07-11,신도림,56154.0,54065.0,110219.0,3,0,0,7,2024,1
2024-07-11,강남,93496.0,91391.0,184887.0,3,0,0,7,2024,1
2024-07-11,홍대입구,72860.0,78362.0,151222.0,3,0,0,7,2024,1
2024-07-11,잠실,86743.0,86087.0,172830.0,3,0,0,7,2024,1
2024-07-12,신도림,56896.0,56102.0,112998.0,4,0,0,7,2024,1
2024-07-12,홍대입구,78118.0,88348.0,166466.0,4,0,0,7,2024,1
2024-07-12,잠실,89741.0,88259.0,178000.0,4,0,0,7,2024,1
2024-07-12,강남,97724.0,96566.0,194290.0,4,0,0,7,2024,1
2024-07-13,신도림,48734.0,48245.0,96979.0,5,1,0,7,2024,1
2024-07-13,강남,65545.0,65707.0,131252.0,5,1,0,7,2024,1
2024-07-13,홍대입구,91748.0,103977.0,195725.0,5,1,0,7,2024,1
2024-07-13,잠실,82773.0,80227.0,163000.0,5,1,0,7,2024,1
2024-07-14,잠실,62021.0,58488.0,120509.0,6,1,0,7,2024,1
2024-07-14,강남,39227.0,37893.0,77120.0,6,1,0,7,2024,1
2024-07-14,홍대입구,74180.0,76377.0,150557.0,6,1,0,7,2024,1
2024-07-14,신도림,34636.0,34164.0,68800.0,6,1,0,7,2024,1
2024-07-15,잠실,79299.0,78823.0,158122.0,0,0,0,7,2024,1
2024-07-15,신도림,51928.0,49996.0,101924.0,0,0,0,7,2024,1
2024-07-15,강남,90027.0,87854.0,177881.0,0,0,0,7,2024,1
2024-07-15,홍대입구,70611.0,74159.0,144770.0,0,0,0,7,2024,1
2024-07-16,신도림,53272.0,51326.0,104598.0,1,0,0,7,2024,1
2024-07-16,잠실,81552.0,80275.0,161827.0,1,0,0,7,2024,1
2024-07-16,강남,91782.0,88398.0,180180.0,1,0,0,7,2024,1
2024-07-16,홍대입구,68233.0,71457.0,139690.0,1,0,0,7,2024,1
2024-07-17,홍대입구,65168.0,68899.0,134067.0,2,0,0,7,2024,1
2024-07-17,잠실,77520.0,76949.0,154469.0,2,0,0,7,2024,1
2024-07-17,신도림,52279.0,51142.0,103421.0,2,0,0,7,2024,1
2024-07-17,강남,88007.0,85570.0,173577.0,2,0,0,7,2024,1
2024-07-18,홍대입구,62162.0,67596.0,129758.0,3,0,0,7,2024,1
2024-07-18,잠실,77326.0,77517.0,154843.0,3,0,0,7,2024,1
2024-07-18,신도림,51367.0,50271.0,101638.0,3,0,0,7,2024,1
2024-07-18,강남,84502.0,82951.0,167453.0,3,0,0,7,2024,1
2024-07-19,홍대입구,80739.0,91546.0,172285.0,4,0,0,7,2024,1
2024-07-19,신도림,57462.0,56229.0,113691.0,4,0,0,7,2024,1
2024-07-19,잠실,91412.0,90565.0,181977.0,4,0,0,7,2024,1
2024-07-19,강남,96539.0,95451.0,191990.0,4,0,0,7,2024,1
2024-07-20,신도림,42542.0,42450.0,84992.0,5,1,0,7,2024,1
2024-07-20,잠실,74297.0,72595.0,146892.0,5,1,0,7,2024,1
2024-07-20,홍대입구,82542.0,92225.0,174767.0,5,1,0,7,2024,1
2024-07-20,강남,61164.0,60294.0,121458.0,5,1,0,7,2024,1
2024-07-21,잠실,56475.0,53752.0,110227.0,6,1,0,7,2024,1
2024-07-21,신도림,31252.0,30747.0,61999.0,6,1,0,7,2024,1
2024-07-21,홍대입구,67468.0,71011.0,138479.0,6,1,0,7,2024,1
2024-07-21,강남,36123.0,34836.0,70959.0,6,1,0,7,2024,1
2024-07-22,홍대입구,69370.0,73191.0,142561.0,0,0,0,7,2024,1
2024-07-22,잠실,76869.0,77058.0,153927.0,0,0,0,7,2024,1
2024-07-22,강남,87459.0,85526.0,172985.0,0,0,0,7,2024,1
2024-07-22,신도림,49900.0,47950.0,97850.0,0,0,0,7,2024,1
2024-07-23,강남,90318.0,88015.0,178333.0,1,0,0,7,2024,1
2024-07-23,잠실,82216.0,81590.0,163806.0,1,0,0,7,2024,1
2024-07-23,홍대입구,71099.0,76300.0,147399.0,1,0,0,7,2024,1
2024-07-23,신도림,52812.0,50169.0,102981.0,1,0,0,7,2024,1
2024-07-24,잠실,84048.0,83754.0,167802.0,2,0,0,7,2024,1
2024-07-24,강남,91137.0,88732.0,179869.0,2,0,0,7,2024,1
2024-07-24,신도림,55104.0,52828.0,107932.0,2,0,0,7,2024,1
2024-07-24,홍대입구,74621.0,79504.0,154125.0,2,0,0,7,2024,1
2024-07-25,신도림,55006.0,52879.0,107885.0,3,0,0,7,2024,1
2024-07-25,강남,93236.0,90294.0,183530.0,3,0,0,7,2024,1
2024-07-25,잠실,88720.0,87964.0,176684.0,3,0,0,7,2024,1
2024-07-25,홍대입구,74614.0,79565.0,154179.0,3,0,0,7,2024,1
